138,131,159435,#000000
137,131,159436,#000000
136,131,159437,#000000
139,132,159438,#000000
140,133,159439,#000000
140,134,159440,#000000
140,135,159441,#000000
140,137,159442,#000000
140,138,159443,#000000
140,136,159444,#000000
140,139,159445,#000000
139,140,159446,#000000
138,140,159447,#000000
137,139,159448,#000000
136,139,159449,#000000
135,138,159450,#000000
134,137,159451,#000000
133,136,159452,#000000
130,136,159453,#000000
129,136,159454,#000000
128,136,159455,#000000
131,135,159456,#000000
132,135,159457,#000000
135,131,159458,#000000
134,131,159459,#000000
133,130,159460,#000000
132,130,159461,#000000
132,129,159462,#000000
132,128,159463,#000000
131,127,159464,#000000
130,126,159465,#000000
129,126,159466,#000000
128,126,159467,#000000
127,135,159468,#000000
126,135,159469,#000000
125,134,159470,#000000
124,134,159471,#000000
123,133,159472,#000000
122,133,159473,#000000
121,132,159474,#000000
120,131,159475,#000000
127,126,159476,#000000
126,126,159477,#000000
125,125,159478,#000000
124,124,159479,#000000
124,123,159480,#000000
123,122,159481,#000000
123,121,159482,#000000
123,120,159483,#000000
122,119,159484,#000000
122,118,159485,#000000
121,117,159486,#000000
121,116,159487,#000000
120,113,159488,#000000
120,114,159489,#000000
120,115,159490,#000000
120,116,159491,#000000
121,112,159492,#000000
121,111,159493,#000000
122,110,159494,#000000
122,109,159495,#000000
123,108,159496,#000000
123,107,159497,#000000
124,106,159498,#000000
124,105,159499,#000000
125,104,159500,#000000
126,103,159501,#000000
127,103,159502,#000000
120,98,159503,#000000
121,97,159504,#000000
122,96,159505,#000000
123,96,159506,#000000
124,95,159507,#000000
125,95,159508,#000000
126,94,159509,#000000
127,94,159510,#000000
128,103,159511,#000000
129,103,159512,#000000
130,102,159513,#000000
131,102,159514,#000000
132,101,159515,#000000
132,100,159516,#000000
133,100,159517,#000000
134,100,159518,#000000
135,100,159519,#000000
136,100,159520,#000000
137,99,159521,#000000
137,98,159522,#000000
138,97,159523,#000000
138,96,159524,#000000
139,95,159525,#000000
139,94,159526,#000000
139,93,159527,#000000
139,92,159528,#000000
139,91,159529,#000000
139,90,159530,#000000
139,89,159531,#000000
138,88,159532,#000000
137,88,159533,#000000
136,89,159534,#000000
135,90,159535,#000000
134,91,159536,#000000
134,92,159537,#000000
133,93,159538,#000000
132,94,159539,#000000
131,95,159540,#000000
130,94,159541,#000000
129,93,159542,#000000
128,93,159543,#000000
132,99,159544,#000000
132,98,159545,#282828
132,96,159546,#000000
132,97,159547,#282828
132,131,159548,#282828
132,132,159549,#282828
132,133,159550,#282828
132,134,159551,#282828
119,130,159552,#000000
118,129,159553,#000000
117,128,159554,#000000
116,127,159555,#000000
115,126,159556,#000000
114,125,159557,#000000
113,124,159558,#000000
113,123,159559,#000000
113,122,159560,#000000
114,121,159561,#000000
114,120,159562,#000000
115,119,159563,#000000
115,118,159564,#000000
116,117,159565,#000000
116,116,159566,#000000
116,115,159567,#000000
116,114,159568,#000000
116,113,159569,#000000
116,112,159570,#000000
117,112,159571,#000000
118,112,159572,#000000
119,112,159573,#000000
120,112,159574,#000000
118,117,159575,#000000
119,117,159576,#000000
117,118,159577,#000000
119,99,159578,#000000
118,100,159579,#000000
117,101,159580,#000000
116,102,159581,#000000
115,103,159582,#000000
114,104,159583,#000000
113,105,159584,#000000
112,106,159585,#000000
111,107,159586,#000000
112,108,159587,#000000
113,109,159588,#000000
114,110,159589,#000000
115,111,159590,#000000
110,108,159591,#000000
109,108,159592,#000000
108,108,159593,#000000
107,108,159594,#000000
106,107,159595,#000000
105,106,159596,#000000
105,105,159597,#000000
104,104,159598,#000000
104,103,159599,#000000
105,116,159600,#000000
104,116,159601,#000000
106,108,159602,#000000
106,109,159603,#000000
106,110,159604,#000000
106,111,159605,#000000
106,112,159606,#000000
106,113,159607,#000000
106,114,159608,#000000
106,115,159609,#000000
105,117,159610,#000000
104,118,159611,#000000
103,117,159612,#000000
105,110,159613,#000000
103,119,159614,#000000
102,119,159615,#000000
102,121,159616,#282828
102,120,159617,#000000
101,121,159618,#000000
101,122,159619,#000000
103,102,159620,#000000
103,101,159621,#000000
102,100,159622,#000000
101,100,159623,#000000
100,100,159624,#000000
99,101,159625,#000000
98,102,159626,#000000
97,103,159627,#000000
97,104,159628,#000000
96,105,159629,#000000
96,109,159630,#000000
96,111,159631,#000000
97,111,159632,#000000
102,111,159633,#000000
101,111,159634,#000000
101,110,159635,#000000
101,109,159636,#000000
100,109,159637,#000000
99,109,159638,#000000
98,109,159639,#000000
99,108,159640,#000000
99,107,159641,#000000
100,108,159642,#000000
100,107,159643,#000000
100,106,159644,#000000
99,105,159645,#000000
96,112,159646,#000000
97,112,159647,#000000
96,113,159648,#000000
96,114,159649,#000000
96,115,159650,#000000
96,116,159651,#000000
96,117,159652,#000000
96,118,159653,#000000
96,119,159654,#000000
95,116,159655,#000000
97,115,159656,#000000
97,117,159657,#000000
98,115,159658,#000000
98,114,159659,#000000
98,113,159660,#000000
99,114,159661,#000000
100,113,159662,#000000
