138,131,444265,#000000
137,131,444266,#000000
136,131,444267,#000000
138,132,444268,#000000
138,133,444269,#000000
138,134,444270,#000000
138,135,444271,#000000
138,136,444272,#000000
138,137,444273,#000000
138,138,444274,#000000
138,139,444275,#000000
138,140,444276,#000000
138,142,444277,#000000
138,143,444278,#000000
138,141,444279,#000000
137,143,444280,#000000
136,143,444281,#000000
135,142,444282,#000000
134,141,444283,#000000
134,140,444284,#000000
133,139,444285,#000000
132,140,444286,#000000
131,140,444287,#000000
130,141,444288,#000000
129,142,444289,#000000
129,143,444290,#000000
135,131,444291,#000000
134,132,444292,#000000
133,132,444293,#000000
132,133,444294,#000000
131,133,444295,#000000
131,134,444296,#000000
130,134,444297,#000000
129,134,444298,#000000
130,135,444299,#000000
128,133,444300,#000000
127,132,444301,#000000
127,133,444302,#000000
127,134,444303,#000000
127,135,444304,#000000
126,136,444305,#000000
126,137,444306,#000000
124,136,444307,#000000
124,137,444308,#000000
124,138,444309,#000000
124,139,444310,#000000
124,140,444311,#000000
123,137,444312,#000000
123,138,444313,#000000
128,144,444314,#000000
127,145,444315,#000000
127,146,444316,#000000
126,147,444317,#000000
125,148,444318,#000000
124,149,444319,#000000
123,149,444320,#000000
122,148,444321,#000000
121,147,444322,#000000
120,146,444323,#000000
119,145,444324,#000000
118,144,444325,#000000
117,143,444326,#000000
117,142,444327,#000000
117,141,444328,#000000
117,140,444329,#000000
117,139,444330,#000000
117,138,444331,#000000
118,137,444332,#000000
118,136,444333,#000000
119,135,444334,#000000
119,134,444335,#000000
120,134,444336,#000000
120,133,444337,#000000
120,132,444338,#000000
121,133,444339,#000000
121,134,444340,#000000
121,131,444341,#000000
122,130,444342,#000000
122,129,444343,#000000
123,128,444344,#000000
124,127,444345,#000000
125,126,444346,#000000
125,125,444347,#000000
126,124,444348,#000000
126,123,444349,#000000
127,122,444350,#000000
127,121,444351,#000000
128,120,444352,#000000
128,119,444353,#000000
129,118,444354,#000000
129,117,444355,#000000
130,116,444356,#000000
130,115,444357,#000000
131,114,444358,#000000
131,113,444359,#000000
131,112,444360,#000000
130,113,444361,#000000
132,111,444362,#000000
133,110,444363,#000000
134,109,444364,#000000
135,108,444365,#000000
136,108,444366,#000000
137,107,444367,#000000
138,107,444368,#000000
139,107,444369,#000000
139,106,444370,#000000
139,105,444371,#000000
139,104,444372,#000000
138,103,444373,#000000
137,103,444374,#000000
136,103,444375,#000000
135,103,444376,#000000
134,103,444377,#000000
133,104,444378,#000000
132,104,444379,#000000
131,104,444380,#000000
130,105,444381,#000000
129,105,444382,#000000
128,105,444383,#000000
127,105,444384,#000000
127,106,444385,#000000
127,107,444386,#000000
127,108,444387,#000000
127,109,444388,#000000
127,110,444389,#000000
126,108,444390,#000000
125,108,444391,#000000
124,107,444392,#000000
123,106,444393,#000000
123,107,444394,#000000
123,108,444395,#000000
123,109,444396,#000000
123,110,444397,#000000
123,111,444398,#000000
120,118,444399,#000000
121,116,444400,#000000
121,115,444401,#000000
118,122,444402,#000000
114,127,444403,#000000
115,126,444404,#000000
116,125,444405,#000000
112,126,444406,#000000
112,125,444407,#000000
112,124,444408,#000000
112,123,444409,#000000
111,135,444410,#000000
111,134,444411,#000000
111,133,444412,#000000
111,132,444413,#000000
111,131,444414,#000000
111,130,444415,#000000
111,129,444416,#000000
111,128,444417,#000000
111,127,444418,#000000
110,133,444419,#000000
110,132,444420,#000000
110,131,444421,#000000
110,130,444422,#000000
110,129,444423,#000000
109,131,444424,#000000
109,130,444425,#000000
109,129,444426,#000000
109,128,444427,#000000
109,127,444428,#000000
109,126,444429,#000000
108,128,444430,#000000
112,136,444431,#000000
112,137,444432,#000000
113,138,444433,#000000
114,139,444434,#000000
115,140,444435,#000000
116,139,444436,#000000
116,140,444437,#000000
116,141,444438,#000000
116,142,444439,#000000
115,142,444440,#000000
114,143,444441,#000000
113,144,444442,#000000
113,145,444443,#000000
112,146,444444,#000000
111,147,444445,#000000
110,148,444446,#000000
109,149,444447,#000000
108,150,444448,#000000
107,150,444449,#000000
106,151,444450,#000000
106,152,444451,#000000
106,153,444452,#000000
105,154,444453,#000000
105,155,444454,#000000
105,156,444455,#000000
105,157,444456,#000000
105,158,444457,#000000
106,127,444458,#000000
106,126,444459,#000000
106,128,444460,#000000
106,129,444461,#000000
106,130,444462,#000000
106,131,444463,#000000
107,132,444464,#000000
107,133,444465,#000000
105,128,444466,#000000
104,128,444467,#000000
105,132,444468,#000000
105,133,444469,#000000
105,134,444470,#000000
105,135,444471,#000000
105,136,444472,#000000
104,159,444473,#000000
103,136,444474,#000000
102,136,444475,#000000
102,135,444476,#000000
101,131,444477,#000000
101,130,444478,#000000
100,132,444479,#000000
100,133,444480,#000000
99,134,444481,#000000
99,135,444482,#000000
103,128,444483,#000000
100,138,444484,#000000
103,135,444485,#282828
103,134,444486,#282828
103,133,444487,#282828
103,132,444488,#282828
103,131,444489,#282828
103,130,444490,#282828
103,129,444491,#282828
102,126,444492,#282828
102,127,444493,#282828
102,128,444494,#282828
102,129,444495,#282828
102,130,444496,#282828
102,131,444497,#282828
102,132,444498,#282828
102,133,444499,#282828
102,134,444500,#282828
101,132,444501,#505050
101,133,444502,#505050
101,134,444503,#505050
101,135,444504,#505050
100,134,444505,#505050
100,135,444506,#505050
101,136,444507,#505050
101,137,444508,#505050
101,138,444509,#505050
101,139,444510,#505050
101,140,444511,#a00800
97,143,444512,#000000
97,142,444513,#000000
97,141,444514,#000000
97,140,444515,#000000
97,139,444516,#000000
97,138,444517,#000000
98,140,444518,#282828
98,139,444519,#282828
98,138,444520,#282828
98,137,444521,#282828
98,136,444522,#282828
98,135,444523,#282828
98,134,444524,#282828
98,133,444525,#282828
97,144,444526,#000000
97,145,444527,#000000
97,146,444528,#000000
97,147,444529,#000000
97,148,444530,#000000
97,149,444531,#000000
97,150,444532,#000000
97,151,444533,#000000
97,152,444534,#000000
97,153,444535,#000000
97,156,444536,#000000
97,157,444537,#000000
97,155,444538,#000000
97,154,444539,#000000
104,161,444540,#000000
104,160,444541,#000000
104,162,444542,#000000
104,163,444543,#000000
104,164,444544,#000000
104,165,444545,#000000
98,159,444546,#000000
98,160,444547,#000000
98,161,444548,#000000
98,162,444549,#000000
98,163,444550,#000000
98,164,444551,#000000
97,161,444552,#000000
96,160,444553,#000000
95,160,444554,#000000
94,160,444555,#000000
93,160,444556,#000000
92,160,444557,#000000
94,161,444558,#000000
93,161,444559,#000000
92,161,444560,#000000
91,161,444561,#000000
89,160,444562,#000000
90,160,444563,#000000
88,161,444564,#000000
87,162,444565,#000000
86,162,444566,#000000
85,162,444567,#000000
85,161,444568,#000000
86,160,444569,#000000
84,163,444570,#000000
93,159,444571,#000000
93,158,444572,#000000
93,157,444573,#000000
93,156,444574,#000000
93,155,444575,#000000
93,154,444576,#000000
93,153,444577,#000000
93,152,444578,#000000
94,152,444579,#000000
94,157,444580,#000000
94,156,444581,#000000
95,155,444582,#000000
95,158,444583,#000000
92,152,444584,#000000
92,153,444585,#000000
92,154,444586,#000000
92,155,444587,#000000
91,155,444588,#000000
91,154,444589,#000000
90,156,444590,#000000
90,159,444591,#000000
90,157,444592,#a0a0a0
90,158,444593,#a0a0a0
91,156,444594,#a0a0a0
92,156,444595,#a0a0a0
92,157,444596,#a0a0a0
92,158,444597,#a0a0a0
92,159,444598,#a0a0a0
91,159,444599,#a0a0a0
91,157,444600,#ffffff
91,158,444601,#ffffff
85,159,444602,#000000
84,159,444603,#000000
83,158,444604,#000000
82,158,444605,#000000
84,157,444606,#000000
82,156,444607,#000000
83,156,444608,#000000
81,155,444609,#000000
80,154,444610,#000000
81,154,444611,#000000
82,154,444612,#000000
83,154,444613,#000000
84,153,444614,#000000
84,152,444615,#000000
83,151,444616,#000000
82,150,444617,#000000
81,149,444618,#000000
80,148,444619,#000000
80,147,444620,#000000
81,148,444621,#000000
82,148,444622,#000000
83,148,444623,#000000
84,148,444624,#000000
85,148,444625,#000000
84,147,444626,#000000
84,143,444627,#000000
87,143,444628,#000000
84,144,444629,#000000
84,145,444630,#000000
84,146,444631,#000000
85,144,444632,#000000
86,145,444633,#000000
86,146,444634,#000000
87,146,444635,#000000
87,145,444636,#000000
87,144,444637,#000000
89,145,444638,#000000
90,145,444639,#000000
90,146,444640,#000000
90,147,444641,#000000
90,151,444642,#000000
90,152,444643,#000000
91,151,444644,#000000
91,150,444645,#000000
91,149,444646,#000000
92,149,444647,#000000
92,150,444648,#000000
91,145,444649,#000000
92,145,444650,#000000
92,146,444651,#000000
92,147,444652,#000000
93,147,444653,#000000
91,144,444654,#000000
92,144,444655,#000000
93,144,444656,#000000
95,144,444657,#000000
95,145,444658,#000000
96,145,444659,#000000
91,143,444660,#000000
92,143,444661,#000000
91,142,444662,#000000
92,142,444663,#000000
93,142,444664,#000000
94,142,444665,#000000
91,141,444666,#000000
92,141,444667,#000000
93,141,444668,#000000
91,140,444669,#000000
92,140,444670,#000000
93,140,444671,#000000
91,139,444672,#000000
92,139,444673,#000000
93,139,444674,#000000
91,138,444675,#000000
92,138,444676,#000000
93,138,444677,#000000
91,137,444678,#000000
91,136,444679,#000000
90,136,444680,#000000
93,137,444681,#000000
93,136,444682,#000000
94,136,444683,#000000
94,137,444684,#000000
90,135,444685,#000000
90,134,444686,#000000
90,133,444687,#000000
90,132,444688,#000000
89,132,444689,#000000
89,131,444690,#000000
89,130,444691,#000000
