138,131,667469,#000000
137,131,667470,#000000
136,131,667471,#000000
139,132,667472,#000000
140,133,667473,#000000
140,134,667474,#000000
140,135,667475,#000000
140,137,667476,#000000
140,138,667477,#000000
140,136,667478,#000000
140,139,667479,#000000
139,140,667480,#000000
138,140,667481,#000000
137,139,667482,#000000
136,139,667483,#000000
135,138,667484,#000000
134,137,667485,#000000
133,136,667486,#887068
130,136,667487,#c0b0a8
129,136,667488,#c0b0a8
128,136,667489,#c0b0a8
131,135,667490,#c0b0a8
132,135,667491,#887068
135,131,667492,#000000
134,131,667493,#000000
133,130,667494,#000000
132,130,667495,#887068
132,129,667496,#887068
132,128,667497,#000000
131,127,667498,#887068
130,126,667499,#887068
129,126,667500,#887068
128,126,667501,#887068
127,135,667502,#887068
126,135,667503,#e0d8d0
125,134,667504,#c0b0a8
124,134,667505,#c0b0a8
123,133,667506,#c0b0a8
122,133,667507,#e0d8d0
121,132,667508,#e0d8d0
120,131,667509,#c0b0a8
127,126,667510,#887068
126,126,667511,#887068
125,125,667512,#000000
124,124,667513,#000000
124,123,667514,#000000
123,122,667515,#000000
123,121,667516,#000000
123,120,667517,#000000
122,119,667518,#000000
122,118,667519,#000000
121,117,667520,#000000
121,116,667521,#000000
120,113,667522,#000000
120,114,667523,#000000
120,115,667524,#000000
120,116,667525,#000000
121,112,667526,#000000
121,111,667527,#000000
122,110,667528,#000000
122,109,667529,#000000
123,108,667530,#000000
123,107,667531,#000000
124,106,667532,#000000
124,105,667533,#000000
125,104,667534,#000000
126,103,667535,#000000
127,103,667536,#000000
120,98,667537,#000000
121,97,667538,#887068
122,96,667539,#887068
123,96,667540,#887068
124,95,667541,#c0b0a8
125,95,667542,#c0b0a8
126,94,667543,#c0b0a8
127,94,667544,#c0b0a8
128,103,667545,#000000
129,103,667546,#000000
130,102,667547,#000000
131,102,667548,#000000
132,101,667549,#000000
132,100,667550,#000000
133,100,667551,#000000
134,100,667552,#000000
135,100,667553,#000000
136,100,667554,#000000
137,99,667555,#000000
137,98,667556,#000000
138,97,667557,#000000
138,96,667558,#000000
139,95,667559,#000000
139,94,667560,#000000
139,93,667561,#000000
139,92,667562,#000000
139,91,667563,#000000
139,90,667564,#000000
139,89,667565,#000000
138,88,667566,#000000
137,88,667567,#887068
136,89,667568,#887068
135,90,667569,#887068
134,91,667570,#887068
134,92,667571,#887068
133,93,667572,#887068
132,94,667573,#000000
131,95,667574,#000000
130,94,667575,#887068
129,93,667576,#c0b0a8
128,93,667577,#c0b0a8
132,99,667578,#000000
132,98,667579,#282828
132,96,667580,#000000
132,97,667581,#282828
132,131,667582,#887068
132,132,667583,#887068
132,133,667584,#887068
132,134,667585,#887068
119,130,667586,#c0b0a8
118,129,667587,#887068
117,128,667588,#887068
116,127,667589,#000000
115,126,667590,#000000
114,125,667591,#000000
113,124,667592,#000000
113,123,667593,#000000
113,122,667594,#000000
114,121,667595,#000000
114,120,667596,#000000
115,119,667597,#000000
115,118,667598,#000000
116,117,667599,#000000
116,116,667600,#000000
116,115,667601,#000000
116,114,667602,#000000
116,113,667603,#000000
116,112,667604,#000000
117,112,667605,#000000
118,112,667606,#000000
119,112,667607,#000000
120,112,667608,#000000
118,117,667609,#000000
